"filename","VerifiedTarget","LLMresponse","status","attempts","CharDiff"
"Basic.disjoint_def'.lean","import Mathlib

variable {M : Type*} {N : Type*}

variable {A : Type*}

variable [MulOneClass M] {s : Set M}

variable [AddZeroClass A] {t : Set A}

variable (S : Submonoid M)

theorem disjoint_def' {p₁ p₂ : Submonoid M} :
    Disjoint p₁ p₂ ↔ ∀ {x y : M}, x ∈ p₁ → y ∈ p₂ → x = y → x = 1 := Submonoid.disjoint_def.trans ⟨fun h _ _ hx hy hxy => h hx <| hxy.symm ▸ hy, fun h _ hx hx' => h hx hx' rfl⟩
","import Mathlib

variable {M : Type*} {N : Type*}

variable {A : Type*}

variable [MulOneClass M] {s : Set M}

variable [AddZeroClass A] {t : Set A}

variable (S : Submonoid M)

theorem disjoint_def' {p₁ p₂ : Submonoid M} :
    Disjoint p₁ p₂ ↔ ∀ {x y : M}, x ∈ p₁ → y ∈ p₂ → x = y → x = 1 := by
  constructor
  · intro h x y hx hy hxy
    have hx' : x ∈ p₁ ⊓ p₂ := ⟨hx, hxy ▸ hy⟩
    have hx1 : x ∈ (⊥ : Submonoid M) := h.le_bot hx'
    exact hx1
  · intro h
    rw [disjoint_iff]
    ext x
    constructor
    · intro hx
      exact h hx.1 hx.2 rfl
    · intro hx
      exact Submonoid.mem_bot.mp hx |> fun hx1 => by simp [hx1]
","PASS","2","229"
"Basic.disjoint_smul_set_left.lean","import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [Group α] [MulAction α β] {s t A B : Set β} {a b : α} {x : β}

theorem disjoint_smul_set_left : Disjoint (a • s) t ↔ Disjoint s (a⁻¹ • t) := by
  simpa using Set.disjoint_smul_set (a := a) (t := a⁻¹ • t)
","import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [Group α] [MulAction α β] {s t A B : Set β} {a b : α} {x : β}

theorem disjoint_smul_set_left : Disjoint (a • s) t ↔ Disjoint s (a⁻¹ • t) := by
  constructor
  · intro h
    rw [Set.disjoint_left] at h ⊢
    intro x hx hx'
    apply h
    · exact Set.smul_mem_smul_set hx
    · rcases hx' with ⟨y, hy, rfl⟩
      simpa [smul_smul]
  · intro h
    rw [Set.disjoint_left] at h ⊢
    intro x hx hx'
    rcases hx with ⟨y, hy, rfl⟩
    apply h hy
    refine ⟨a • y, hx', ?_⟩
    simp [smul_smul]
","PASS","3","288"
"Basic.disjoint_smul_set_right.lean","import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [Group α] [MulAction α β] {s t A B : Set β} {a b : α} {x : β}

theorem disjoint_smul_set_right : Disjoint s (a • t) ↔ Disjoint (a⁻¹ • s) t := by
  simpa using Set.disjoint_smul_set (a := a) (s := a⁻¹ • s)
","FAIL
import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [Group α] [MulAction α β] {s t A B : Set β} {a b : α} {x : β}

theorem disjoint_smul_set_right : Disjoint s (a • t) ↔ Disjoint (a⁻¹ • s) t := by
  constructor
  · intro h
    rw [Set.disjoint_iff_inter_eq_empty] at h ⊢
    apply Set.eq_empty_iff_forall_not_mem.2
    intro x hx
    have hx1 : x ∈ t := hx.2
    have hx2 : a • x ∈ s := by
      rcases hx.1 with ⟨y, hy, hxy⟩
      simpa [smul_smul, inv_mul_cancel_left] using hxy ▸ hy
    have hx' : a • x ∈ s ∩ (a • t) := by
      constructor
      · exact hx2
      · exact ⟨x, hx1, rfl⟩
    have : a • x ∈ (∅ : Set β) := by simpa [Set.disjoint_iff_inter_eq_empty] using congrArg (fun u => a • x ∈ u) h
    exact this hx'
  · intro h
    rw [Set.disjoint_iff_inter_eq_empty] at h ⊢
    apply Set.eq_empty_iff_forall_not_mem.2
    intro x hx
    have hx1 : x ∈ s := hx.1
    rcases hx.2 with ⟨y, hy, rfl⟩
    have hy' : y ∈ (a⁻¹ • s) ∩ t := by
      constructor
      · exact ⟨x, hx1, by simp⟩
      · exact hy
    have : y ∈ (∅ : Set β) := by simpa [Set.disjoint_iff_inter_eq_empty] using congrArg (fun u => y ∈ u) h
    exact this hy'
","FAIL","3","887"
"Basic.div_dvd_of_dvd.lean","import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem div_dvd_of_dvd {p q : R} (hpq : q ∣ p) : p / q ∣ p := by
  by_cases hq : q = 0
  · rw [hq, zero_dvd_iff] at hpq
    rw [hpq]
    exact dvd_zero _
  use q
  rw [mul_comm, ← EuclideanDomain.mul_div_assoc _ hpq, mul_comm, mul_div_cancel_right₀ _ hq]
","import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem div_dvd_of_dvd {p q : R} (hpq : q ∣ p) : p / q ∣ p := by
  rcases hpq with ⟨r, rfl⟩
  by_cases hq : q = 0
  · subst hq
    simp
  · refine ⟨q, ?_⟩
    simp [hq, mul_comm]
","PASS","2","-76"
"Basic.dvd_prod.lean","import Mathlib

variable {F ι κ G M N O : Type*}

variable [CommMonoid M] [CommMonoid N] {s t : Multiset M} {a : M} {m : Multiset ι} {f g : ι → M}

theorem dvd_prod : a ∈ s → a ∣ s.prod := Quotient.inductionOn s (fun l a h ↦ by simpa using List.dvd_prod h) a
","import Mathlib

variable {F ι κ G M N O : Type*}

variable [CommMonoid M] [CommMonoid N] {s t : Multiset M} {a : M} {m : Multiset ι} {f g : ι → M}

theorem dvd_prod : a ∈ s → a ∣ s.prod := by
  intro ha
  induction s using Multiset.induction_on with
  | empty =>
      cases ha
  | @cons b s ih =>
      simp at ha ⊢
      rcases ha with rfl | hs
      · exact ⟨s.prod, by simp⟩
      · rcases ih hs with ⟨c, hc⟩
        exact ⟨b * c, by simp [hc, mul_assoc, mul_left_comm, mul_comm]⟩
","PASS","1","226"
"Basic.elim_mulSingle_one.lean","import Mathlib

variable {I : Type u}

variable {α β γ : Type*}

variable {f : I → Type v₁} {g : I → Type v₂} {h : I → Type v₃}

variable (x y : ∀ i, f i) (i : I)

variable (a a' : α → γ) (b b' : β → γ)

theorem elim_mulSingle_one [DecidableEq α] [DecidableEq β] [One γ] (i : α) (c : γ) :
    Sum.elim (Pi.mulSingle i c) (1 : β → γ) = Pi.mulSingle (Sum.inl i) c := by
  simp only [Pi.mulSingle, Sum.elim_update_left, Sum.elim_one_one]
","import Mathlib

variable {I : Type u}

variable {α β γ : Type*}

variable {f : I → Type v₁} {g : I → Type v₂} {h : I → Type v₃}

variable (x y : ∀ i, f i) (i : I)

variable (a a' : α → γ) (b b' : β → γ)

theorem elim_mulSingle_one [DecidableEq α] [DecidableEq β] [One γ] (i : α) (c : γ) :
    Sum.elim (Pi.mulSingle i c) (1 : β → γ) = Pi.mulSingle (Sum.inl i) c := by
  ext x
  cases x with
  | inl j =>
      by_cases h : j = i
      · subst h
        simp [Pi.mulSingle]
      · simp [Pi.mulSingle, h]
  | inr j =>
      simp [Pi.mulSingle]
","PASS","1","108"
"Basic.elim_one_mulSingle.lean","import Mathlib

variable {I : Type u}

variable {α β γ : Type*}

variable {f : I → Type v₁} {g : I → Type v₂} {h : I → Type v₃}

variable (x y : ∀ i, f i) (i : I)

variable (a a' : α → γ) (b b' : β → γ)

theorem elim_one_mulSingle [DecidableEq α] [DecidableEq β] [One γ] (i : β) (c : γ) :
    Sum.elim (1 : α → γ) (Pi.mulSingle i c) = Pi.mulSingle (Sum.inr i) c := by
  simp only [Pi.mulSingle, Sum.elim_update_right, Sum.elim_one_one]
","import Mathlib

variable {I : Type u}

variable {α β γ : Type*}

variable {f : I → Type v₁} {g : I → Type v₂} {h : I → Type v₃}

variable (x y : ∀ i, f i) (i : I)

variable (a a' : α → γ) (b b' : β → γ)

theorem elim_one_mulSingle [DecidableEq α] [DecidableEq β] [One γ] (i : β) (c : γ) :
    Sum.elim (1 : α → γ) (Pi.mulSingle i c) = Pi.mulSingle (Sum.inr i) c := by
  ext j
  cases j with
  | inl a =>
      simp [Pi.mulSingle]
  | inr b =>
      by_cases h : b = i
      · subst h
        simp [Pi.mulSingle]
      · simp [Pi.mulSingle, h]
","PASS","1","107"
"Basic.empty_pow.lean","import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [DecidableEq α] [DecidableEq β]

variable [Monoid α] {s t : Finset α} {a : α} {m n : ℕ}

theorem empty_pow (hn : n ≠ 0) : (∅ : Finset α) ^ n = ∅ := match n with | n + 1 => by simp [pow_succ]
","import Mathlib

open scoped Pointwise

variable {F α β γ : Type*}

variable [DecidableEq α] [DecidableEq β]

variable [Monoid α] {s t : Finset α} {a : α} {m n : ℕ}

theorem empty_pow (hn : n ≠ 0) : (∅ : Finset α) ^ n = ∅ := by
  cases n with
  | zero =>
      contradiction
  | succ n =>
      simp [pow_succ]
","PASS","1","43"
"Basic.eqOn_affineSpan.lean","import Mathlib

variable {k V₁ P₁ V₂ P₂ V₃ P₃ : Type*} [Ring k]

variable [AddCommGroup V₁] [Module k V₁] [AddTorsor V₁ P₁]

variable [AddCommGroup V₂] [Module k V₂] [AddTorsor V₂ P₂]

variable [AddCommGroup V₃] [Module k V₃] [AddTorsor V₃ P₃]

variable (f : P₁ →ᵃ[k] P₂)

theorem eqOn_affineSpan {V₂ P₂ : Type*} [AddCommGroup V₂] [Module k V₂] [AddTorsor V₂ P₂]
    {s : Set P₁} {f g : P₁ →ᵃ[k] P₂}
    (h_agree : s.EqOn f g) : Set.EqOn f g (affineSpan k s) := by
  rcases s.eq_empty_or_nonempty with rfl | ⟨q, hq⟩; · simp
  rintro - ⟨x, hx, y, hy, rfl⟩
  simp [h_agree hx, AffineMap.linear_eqOn_vectorSpan h_agree hy]
","FAIL
import Mathlib

variable {k V₁ P₁ V₂ P₂ V₃ P₃ : Type*} [Ring k]

variable [AddCommGroup V₁] [Module k V₁] [AddTorsor V₁ P₁]

variable [AddCommGroup V₂] [Module k V₂] [AddTorsor V₂ P₂]

variable [AddCommGroup V₃] [Module k V₃] [AddTorsor V₃ P₃]

variable (f : P₁ →ᵃ[k] P₂)

theorem eqOn_affineSpan {V₂ P₂ : Type*} [AddCommGroup V₂] [Module k V₂] [AddTorsor V₂ P₂]
    {s : Set P₁} {f g : P₁ →ᵃ[k] P₂}
    (h_agree : s.EqOn f g) : Set.EqOn f g (affineSpan k s) := by
  let t : AffineSubspace k P₁ :=
    { carrier := {x | f x = g x}
      smul_vsub_vadd_mem := by
        intro p1 hp1 c p2 hp2
        change f (c • (p1 -ᵥ p2) +ᵥ p2) = g (c • (p1 -ᵥ p2) +ᵥ p2)
        rw [map_smul_vsub_vadd, map_smul_vsub_vadd, hp1, hp2] }
  have hs : s ⊆ (t : Set P₁) := h_agree
  have hspan : affineSpan k s ≤ t := affineSpan_le.2 hs
  exact hspan hx
","FAIL","3","221"
"Basic.eqOn_closure.lean","import Mathlib

variable {M : Type*} {N : Type*}

variable [Mul M] {s : Set M}

variable [Mul N]

theorem eqOn_closure {f g : M →ₙ* N} {s : Set M} (h : Set.EqOn f g s) :
    Set.EqOn f g (Subsemigroup.closure s) := show Subsemigroup.closure s ≤ f.eqLocus g from Subsemigroup.closure_le.2 h
","FAIL
import Mathlib

variable {M : Type*} {N : Type*}

variable [Mul M] {s : Set M}

variable [Mul N]

theorem eqOn_closure {f g : M →ₙ* N} {s : Set M} (h : Set.EqOn f g s) :
    Set.EqOn f g (Subsemigroup.closure s) := by
  intro x hx
  let S : Subsemigroup M := Subsemigroup.mk (Set.EqOn f g (Subsemigroup.closure s)) ?_
  · exact S.property hx
  · intro a ha b hb
    simp only [Set.mem_setOf_eq] at ha hb ⊢
    rw [f.map_mul, g.map_mul, ha, hb]
  · refine Subsemigroup.closure_le.2 ?_
    intro y hy
    exact h hy
","FAIL","3","229"
"Basic.eqOn_closureM.lean","import Mathlib

variable {M : Type*} {N : Type*}

variable {A : Type*}

variable [MulOneClass M] {s : Set M}

variable [AddZeroClass A] {t : Set A}

variable [MulOneClass N]

theorem eqOn_closureM {f g : M →* N} {s : Set M} (h : Set.EqOn f g s) : Set.EqOn f g (Submonoid.closure s) := show Submonoid.closure s ≤ f.eqLocusM g from Submonoid.closure_le.2 h
","import Mathlib

variable {M : Type*} {N : Type*}

variable {A : Type*}

variable [MulOneClass M] {s : Set M}

variable [AddZeroClass A] {t : Set A}

variable [MulOneClass N]

theorem eqOn_closureM {f g : M →* N} {s : Set M} (h : Set.EqOn f g s) : Set.EqOn f g (Submonoid.closure s) := by
  let S : Submonoid M :=
    { carrier := {x | f x = g x}
      one_mem' := by simp
      mul_mem' := by
        intro a b ha hb
        change f (a * b) = g (a * b)
        rw [map_mul, map_mul, ha, hb] }
  have hs : s ⊆ S := by
    intro x hx
    exact h hx
  have hclosure : Submonoid.closure s ≤ S := Submonoid.closure_le.2 hs
  intro x hx
  exact hclosure hx
","PASS","3","297"
"Basic.eqOn_field_closure.lean","import Mathlib

variable {K : Type u} {L : Type v} {M : Type w}

variable [DivisionRing K] [DivisionRing L] [DivisionRing M]

variable {s : Subfield K}

variable {L : Type v} [Semiring L]

theorem eqOn_field_closure {f g : K →+* L} {s : Set K} (h : Set.EqOn f g s) :
    Set.EqOn f g (Subfield.closure s) := show Subfield.closure s ≤ f.eqLocusField g from Subfield.closure_le.2 h
","FAIL
import Mathlib

variable {K : Type u} {L : Type v} {M : Type w}

variable [DivisionRing K] [DivisionRing L] [DivisionRing M]

variable {s : Subfield K}

variable {L : Type v} [Semiring L]

theorem eqOn_field_closure {f g : K →+* L} {s : Set K} (h : Set.EqOn f g s) :
    Set.EqOn f g (Subfield.closure s) := by
  intro x hx
  let S : Subfield K :=
    { carrier := {x | f x = g x}
      zero_mem' := by simp
      one_mem' := by simp
      add_mem' := by
        intro a b ha hb
        simp [ha, hb, map_add]
      mul_mem' := by
        intro a b ha hb
        simp [ha, hb, map_mul]
      neg_mem' := by
        intro a ha
        simp [ha]
      inv_mem' := by
        intro a ha
        simp [ha, map_inv₀] }
  have hs : s ⊆ S := by
    intro y hy
    exact h hy
  have hclosure : Subfield.closure s ≤ S := Subfield.closure_le.2 hs
  exact hclosure hx
","FAIL","3","482"
"Basic.eq_div_of_mul_eq_left.lean","import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem eq_div_of_mul_eq_left {a b c : R} (hb : b ≠ 0) (h : a * b = c) : a = c / b := by
  rw [← h, mul_div_cancel_right₀ _ hb]
","FAIL
import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem eq_div_of_mul_eq_left {a b c : R} (hb : b ≠ 0) (h : a * b = c) : a = c / b := by
  rw [← h]
  exact (div_eq_iff hb).2 rfl
","FAIL","3","7"
"Basic.eq_div_of_mul_eq_right.lean","import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem eq_div_of_mul_eq_right {a b c : R} (ha : a ≠ 0) (h : a * b = c) : b = c / a := by
  rw [← h, mul_div_cancel_left₀ _ ha]
","FAIL
import Mathlib

variable {R : Type u}

variable [EuclideanDomain R]

theorem eq_div_of_mul_eq_right {a b c : R} (ha : a ≠ 0) (h : a * b = c) : b = c / a := by
  rw [← h]
  simpa [mul_comm] using euclideanDomain_mul_div_cancel a b ha
","FAIL","3","41"
"Basic.eq_liftOfRightInverse.lean","import Mathlib

open scoped Int

variable {G G' G'' : Type*} [Group G] [Group G'] [Group G'']

variable {A : Type*} [AddGroup A]

variable {G₁ G₂ G₃ : Type*} [Group G₁] [Group G₂] [Group G₃]

variable (f : G₁ →* G₂) (f_inv : G₂ → G₁)

theorem eq_liftOfRightInverse (hf : Function.RightInverse f_inv f) (g : G₁ →* G₃)
    (hg : f.ker ≤ g.ker) (h : G₂ →* G₃) (hh : h.comp f = g) :
    h = f.liftOfRightInverse f_inv hf ⟨g, hg⟩ := by
  simp_rw [← hh]
  exact ((f.liftOfRightInverse f_inv hf).apply_symm_apply _).symm
","import Mathlib

open scoped Int

variable {G G' G'' : Type*} [Group G] [Group G'] [Group G'']

variable {A : Type*} [AddGroup A]

variable {G₁ G₂ G₃ : Type*} [Group G₁] [Group G₂] [Group G₃]

variable (f : G₁ →* G₂) (f_inv : G₂ → G₁)

theorem eq_liftOfRightInverse (hf : Function.RightInverse f_inv f) (g : G₁ →* G₃)
    (hg : f.ker ≤ g.ker) (h : G₂ →* G₃) (hh : h.comp f = g) :
    h = f.liftOfRightInverse f_inv hf ⟨g, hg⟩ := by
  ext y
  have hhy : h (f (f_inv y)) = g (f_inv y) := by
    rw [← MonoidHom.comp_apply, hh]
  rw [hf y] at hhy
  simpa using hhy
","PASS","1","47"
"Basic.eq_of_eqOn_of_field_closure_eq_top.lean","import Mathlib

variable {K : Type u} {L : Type v} {M : Type w}

variable [DivisionRing K] [DivisionRing L] [DivisionRing M]

variable {s : Subfield K}

variable {L : Type v} [Semiring L]

theorem eq_of_eqOn_of_field_closure_eq_top {s : Set K} (hs : Subfield.closure s = ⊤) {f g : K →+* L}
    (h : s.EqOn f g) : f = g := RingHom.eq_of_eqOn_subfield_top <| hs ▸ RingHom.eqOn_field_closure h
","FAIL
import Mathlib

variable {K : Type u} {L : Type v} {M : Type w}

variable [DivisionRing K] [DivisionRing L] [DivisionRing M]

variable {s : Subfield K}

variable {L : Type v} [Semiring L]

theorem eq_of_eqOn_of_field_closure_eq_top {s : Set K} (hs : Subfield.closure s = ⊤) {f g : K →+* L}
    (h : s.EqOn f g) : f = g := by
  ext x
  have hx : x ∈ Subfield.closure s := by
    rw [hs]
    simp
  refine Subfield.closure_induction hx ?_ ?_ ?_ ?_ ?_
  · intro y hy
    exact h hy
  · simp
  · intro a b ha hb
    simp [map_add, ha, hb]
  · intro a b ha hb
    simp [map_mul, ha, hb]
  · intro a ha
    simp [map_inv₀, ha]
","FAIL","3","235"
"Basic.eval_charpoly.lean","import Mathlib

variable {R S : Type*} [CommRing R] [CommRing S]

variable {m n : Type*} [DecidableEq m] [DecidableEq n] [Fintype m] [Fintype n]

variable (M₁₁ : Matrix m m R) (M₁₂ : Matrix m n R) (M₂₁ : Matrix n m R) (M₂₂ M : Matrix n n R)

variable (i j : n)

theorem eval_charpoly (M : Matrix m m R) (t : R) :
    M.charpoly.eval t = (Matrix.scalar _ t - M).det := by
  rw [Matrix.charpoly, ← Polynomial.coe_evalRingHom, RingHom.map_det, Matrix.charmatrix]
  congr
  ext i j
  obtain rfl | hij := eq_or_ne i j <;> simp [*]
","FAIL
import Mathlib

variable {R S : Type*} [CommRing R] [CommRing S]

variable {m n : Type*} [DecidableEq m] [DecidableEq n] [Fintype m] [Fintype n]

variable (M₁₁ : Matrix m m R) (M₁₂ : Matrix m n R) (M₂₁ : Matrix n m R) (M₂₂ M : Matrix n n R)

variable (i j : n)

theorem eval_charpoly (M : Matrix m m R) (t : R) :
    M.charpoly.eval t = (Matrix.scalar _ t - M).det := by
  simpa using Matrix.aeval_self_charpoly (M := M) t
","FAIL","3","-98"
"Basic.exists_iff_exists_existsUnique.lean","import Mathlib

variable {G H : Type*} [Mul G] [Mul H] {A B : Finset G} {a0 b0 : G}

theorem exists_iff_exists_existsUnique :
    (∃ a0 b0 : G, a0 ∈ A ∧ b0 ∈ B ∧ UniqueMul A B a0 b0) ↔
      ∃ g : G, ∃! ab, ab ∈ A ×ˢ B ∧ ab.1 * ab.2 = g := ⟨fun ⟨_, _, hA, hB, h⟩ ↦ ⟨_, (UniqueMul.iff_existsUnique hA hB).mp h⟩, fun ⟨g, h⟩ ↦ by
    have h' := h
    rcases h' with ⟨⟨a, b⟩, ⟨hab, rfl, -⟩, -⟩
    obtain ⟨ha, hb⟩ := Finset.mem_product.mp hab
    exact ⟨a, b, ha, hb, (UniqueMul.iff_existsUnique ha hb).mpr h⟩⟩
","FAIL
import Mathlib

variable {G H : Type*} [Mul G] [Mul H] {A B : Finset G} {a0 b0 : G}

theorem exists_iff_exists_existsUnique :
    (∃ a0 b0 : G, a0 ∈ A ∧ b0 ∈ B ∧ UniqueMul A B a0 b0) ↔
      ∃ g : G, ∃! ab, ab ∈ A ×ˢ B ∧ ab.1 * ab.2 = g := by
  constructor
  · rintro ⟨a0, b0, ha0, hb0, huniq⟩
    refine ⟨a0 * b0, ⟨(a0, b0), ?_, ?_⟩⟩
    · exact ⟨by simp [Finset.mem_product, ha0, hb0], rfl⟩
    · intro ab hab
      rcases hab with ⟨habmem, habeq⟩
      rw [Finset.mem_product] at habmem
      rcases habmem with ⟨ha, hb⟩
      rcases huniq ha hb habeq with ⟨h1, h2⟩
      cases ab
      simp at h1 h2
      simp [h1, h2]
  · rintro ⟨g, ⟨ab0, hab0, huniq⟩⟩
    rcases ab0 with ⟨a0, b0⟩
    rcases hab0 with ⟨habmem, hg⟩
    rw [Finset.mem_product] at habmem
    rcases habmem with ⟨ha0, hb0⟩
    refine ⟨a0, b0, ha0, hb0, ?_⟩
    intro a b ha hb habeq
    have hab : (a, b) ∈ A ×ˢ B ∧ (a, b).1 * (a, b).2 = g := by
      refine ⟨?_, ?_⟩
      · simp [Finset.mem_product, ha, hb]
      · simpa using habeq
    have hEq : (a, b) = (a0, b0) := huniq (a, b) hab
    exact Prod.mk.inj_iff.mp hEq
","FAIL","3","591"
"Basic.exists_inv_mem.lean","import Mathlib

variable {F α β γ : Type*}

variable [InvolutiveInv α] {s t : Set α} {a : α}

theorem exists_inv_mem {p : α → Prop} : (∃ x, x⁻¹ ∈ s ∧ p x) ↔ ∃ x ∈ s, p x⁻¹ := by
  rw [← (Equiv.inv _).exists_congr_right]
  simp
","import Mathlib

variable {F α β γ : Type*}

variable [InvolutiveInv α] {s t : Set α} {a : α}

theorem exists_inv_mem {p : α → Prop} : (∃ x, x⁻¹ ∈ s ∧ p x) ↔ ∃ x ∈ s, p x⁻¹ := by
  constructor
  · rintro ⟨x, hx, hp⟩
    refine ⟨x⁻¹, ?_, ?_⟩
    · simpa using hx
    · simpa using hp
  · rintro ⟨x, hx, hp⟩
    refine ⟨x⁻¹, ?_, ?_⟩
    · simpa using hx
    · simpa using hp
","PASS","1","145"
"Basic.exists_ne_one_of_prod_ne_one.lean","import Mathlib

variable {ι κ G M : Type*} {s s₁ s₂ : Finset ι} {a : ι}

variable [CommMonoid M] {f g : ι → M}

theorem exists_ne_one_of_prod_ne_one (h : ∏ x ∈ s, f x ≠ 1) : ∃ a ∈ s, f a ≠ 1 := by
  contrapose! h
  exact Finset.prod_eq_one h
","import Mathlib

variable {ι κ G M : Type*} {s s₁ s₂ : Finset ι} {a : ι}

variable [CommMonoid M] {f g : ι → M}

theorem exists_ne_one_of_prod_ne_one (h : ∏ x ∈ s, f x ≠ 1) : ∃ a ∈ s, f a ≠ 1 := by
  classical
  by_contra h'
  push_neg at h'
  apply h
  simpa [Finset.prod_const_one] using Finset.prod_congr rfl h'
","PASS","1","72"
